Pos x,Pos y,Pos z,Rot x,Rot y,Rot z
15.829464,41.229973,456.970520,0.199531,0.003211,-0.155596
15.203033,41.561264,457.734619,0.200643,0.004056,-0.153125
14.531851,41.881535,458.869720,0.205457,0.005362,-0.147198
13.749637,42.061867,459.471405,0.208657,0.005861,-0.142829
13.098150,42.228657,460.091492,0.212817,0.006857,-0.139508
12.337831,42.353508,460.766479,0.221152,0.007243,-0.135292
11.664929,42.585838,461.057312,0.216998,0.006251,-0.136358
10.976250,42.759804,461.472656,0.214029,0.006028,-0.136170
10.248518,42.844208,462.027771,0.214272,0.005960,-0.135009
9.599106,42.816700,462.018921,0.212624,0.005455,-0.134718
8.898643,43.082935,462.930176,0.212208,0.006331,-0.132959
8.248398,43.171799,463.456543,0.212342,0.006498,-0.132023
7.458059,43.318775,464.329895,0.212423,0.008331,-0.128769
6.641185,43.381622,465.152985,0.213475,0.009469,-0.125371
5.837707,43.236435,465.377716,0.211301,0.009185,-0.123359
5.011985,43.185768,466.094971,0.210749,0.010206,-0.119503
4.214886,43.109203,467.122009,0.215833,0.010820,-0.113173
3.333402,43.049526,468.146790,0.214492,0.011804,-0.109463
2.404727,42.848824,468.979431,0.213942,0.013801,-0.104018
1.266460,42.685574,470.154053,0.212593,0.014615,-0.100884
0.248608,42.627995,471.606384,0.211001,0.013094,-0.100889
-0.914608,42.475594,473.290985,0.214206,0.010931,-0.098024
-2.019952,42.454334,474.673615,0.210899,0.010934,-0.096056
-3.272424,42.401737,476.605347,0.209986,0.009689,-0.091967
-4.524780,42.521339,479.061951,0.210369,0.009686,-0.088586
-5.920650,42.271988,480.703430,0.211922,0.009867,-0.082765
-7.341548,42.143097,482.853271,0.216358,0.010771,-0.074418
-8.709435,41.643051,483.768127,0.217605,0.010685,-0.069605
-10.216331,41.568523,487.051636,0.225592,0.016664,-0.056078
-11.730844,41.118496,489.319153,0.228201,0.019035,-0.046188
-13.188371,40.755768,491.970886,0.234568,0.022162,-0.035087
-14.574686,40.504387,493.851990,0.237428,0.027838,-0.022499
-15.771223,40.186630,494.623840,0.236720,0.029602,-0.015574
-16.844746,40.003250,495.674438,0.239210,0.031362,-0.008439
-17.897316,39.444130,495.210388,0.238021,0.031772,-0.004095
-18.876436,39.325356,495.807495,0.238447,0.034426,0.001194
-19.847656,39.046879,495.970825,0.240434,0.037754,0.006944
-20.712881,38.786331,495.499146,0.237863,0.041177,0.010715
-21.576084,38.578568,495.139038,0.236769,0.042002,0.015652
-22.446133,38.452801,495.017395,0.237555,0.043167,0.023276
-23.296841,38.535271,495.512909,0.238759,0.044593,0.032145
-24.149136,38.659035,495.853699,0.239232,0.046525,0.039571
-24.935463,38.856815,496.401062,0.239406,0.050020,0.047153
-25.829412,38.665604,497.548645,0.244422,0.056902,0.059125
-26.712193,38.899612,499.267822,0.249499,0.058827,0.065818
-27.657017,39.242271,500.303040,0.248153,0.061697,0.073159
-28.323328,39.040245,498.679718,0.244110,0.062660,0.076408
-29.101006,39.072094,497.156677,0.245059,0.062504,0.080069
-29.935455,39.154995,496.059204,0.244530,0.065552,0.085234
-30.830364,39.379364,494.995178,0.242565,0.067894,0.087576
-31.724913,39.521923,493.698486,0.239269,0.069136,0.089727
-32.771835,39.846626,492.656006,0.237931,0.068230,0.091075
-33.883030,39.493343,490.263733,0.237797,0.068176,0.094647
-35.086777,39.229141,488.296814,0.238024,0.068090,0.101205
-36.604462,39.220169,487.390198,0.239509,0.068135,0.108471
-38.152264,39.021706,485.594238,0.235187,0.066702,0.115680
-40.229771,39.153561,486.159851,0.230745,0.067316,0.124888
-42.593044,39.182274,487.067993,0.225120,0.068780,0.138385
-44.992874,38.927193,487.016388,0.218397,0.069547,0.148676
-46.968929,38.013084,484.114807,0.220067,0.070100,0.158393
-49.156128,37.723824,482.368103,0.216806,0.071670,0.166303
-51.301395,37.356804,480.212219,0.211409,0.073168,0.171658
-53.516777,36.891960,477.880035,0.205471,0.075134,0.175787
-55.777573,36.603630,475.951721,0.201087,0.079236,0.178100
-57.988403,36.506123,473.782654,0.190306,0.079343,0.178219
-60.210648,36.169495,471.340729,0.188374,0.080011,0.181378
-62.436745,36.161915,470.061646,0.186232,0.082961,0.184719
-64.554070,36.310543,469.125244,0.181395,0.085213,0.187367
-66.435989,36.319710,467.897522,0.183327,0.085760,0.190986
-68.212784,36.137936,465.639648,0.180862,0.087794,0.194142
-69.729172,35.875084,462.806671,0.175168,0.086506,0.196629
-71.225021,35.911983,460.748352,0.170598,0.085906,0.195614
-72.564499,35.893013,458.480988,0.165007,0.084517,0.196656
-73.885979,36.173859,457.114319,0.163408,0.082044,0.196340
-75.040359,36.347153,455.295593,0.162347,0.080349,0.195362
-75.950920,36.300331,452.779724,0.161448,0.076760,0.194590
-76.642578,36.352093,450.864410,0.161578,0.070095,0.192243
-77.447777,36.358330,449.145172,0.163345,0.066748,0.190530
-78.235939,36.508213,447.787964,0.164757,0.065486,0.188062
-78.632111,36.511848,445.472198,0.162979,0.064154,0.183825
-79.358986,36.879601,444.766815,0.164791,0.065136,0.182294
-79.724297,36.869785,442.720825,0.162735,0.064883,0.179088
-80.242416,37.256870,441.468506,0.162125,0.063006,0.176017
-80.361382,37.331512,439.462067,0.158332,0.062810,0.172253
-80.823013,37.750027,438.480988,0.154560,0.063149,0.168003
-81.141685,37.827736,437.180573,0.150528,0.063316,0.167846
-81.247887,37.727543,435.084167,0.147508,0.061013,0.165622
-81.422470,37.782372,433.952820,0.144909,0.061192,0.164392
-81.437614,37.840904,432.840698,0.140607,0.060898,0.162678
-81.572937,37.908012,432.072327,0.137125,0.059041,0.161977
-81.572830,37.920376,431.129883,0.137852,0.059413,0.161713
-81.335091,37.999386,430.176941,0.135070,0.059569,0.161392
-80.992966,37.936470,429.257141,0.133018,0.059796,0.161124
-80.595886,37.930748,428.376343,0.130214,0.059669,0.160248
-80.183281,38.071793,427.706177,0.129487,0.057197,0.160313
-79.656403,38.002453,426.827484,0.129254,0.053585,0.159721
-79.042145,38.061741,426.775665,0.127849,0.052709,0.158316
-78.260696,38.152191,426.276459,0.127082,0.051559,0.154514
-77.846176,38.507229,426.642334,0.127360,0.052969,0.152878
-77.311363,38.572632,426.720703,0.129967,0.053596,0.151922
-76.755875,38.635128,426.473938,0.129213,0.052978,0.150672
-76.184380,38.616310,426.178436,0.130169,0.053635,0.149417
-75.466049,38.333679,426.112427,0.128356,0.052682,0.147700
-75.387199,38.169762,428.410156,0.135523,0.054702,0.151423
-74.883507,37.760551,428.903442,0.136803,0.055554,0.152532
-74.285568,37.782940,429.574341,0.136827,0.055336,0.151615
-73.667084,37.795818,430.070129,0.137246,0.055984,0.149498
-73.024307,37.776627,430.139221,0.139042,0.056118,0.147508
-72.449799,38.058151,430.000488,0.135496,0.054378,0.142491
-72.043884,38.317879,430.528015,0.136799,0.054648,0.140711
-71.577065,38.480137,430.537659,0.137570,0.054073,0.136934
-71.193802,38.601295,430.692566,0.139527,0.053324,0.134840
-70.857170,38.588524,430.542847,0.140380,0.051759,0.133310
-70.617935,38.646652,430.678284,0.142481,0.050847,0.133026
-70.503410,38.662735,430.860596,0.143020,0.049892,0.131970
-70.391373,38.748745,431.075439,0.144321,0.048867,0.131502
-70.323227,38.791901,431.161438,0.143503,0.046873,0.130578
-70.329788,38.951378,431.678680,0.145471,0.046717,0.131424
-70.121994,38.927380,431.394501,0.144613,0.045112,0.128310
